id	parent_id	language	ontology	other_parents	label	definition	ul_label	ui_definition	ui_help	deprecated	replaced_by	oboInOwl_hasSynonym	oboInOwl_hasBroadSynonym	oboInOwl_hasExactSynonym	oboInOwl_hasNarrowSynonym	IAO_0000118
PO:0030111	PO:0030108				pepo fruit	A berry fruit (PO:0030108) which develops from an inferior carpel (PO:0009030) and at maturity comprises a fleshy exocarp (PO:0009085), fleshy mesocarp (PO:0009087), and fleshy endocarp (PO:0009086), and has as a part a hard receptacle (PO:0009064) which surrounds, and is indistinct from, the exocarp (PO:0009085).										
PO:0030110	PO:0030108				pome fruit	A berry fruit (PO:0030108) which develops from an inferior gynoecium (PO:0009062) and at maturity comprises a fleshy exocarp (PO:0009085), fleshy mesocarp (PO:0009087), and hardened endocarp (PO:0009086) and has as a part a fleshy hypanthium (PO:0009065) which is indistinct from the exocarp (PO:0009085).										
OBI:0000732	PR:000000001				restriction enzyme	an enzyme that has a specific target cleavage sites within nucleic acids										
ENVO:01000254	RO:0002577				environmental system	A system which has the disposition to environ one or more material entities.										
GENEPIO:0001864	STATO:0000010				1D coordinate system											
GENEPIO:0001865	STATO:0000010				2D coordinate system	A 2D coordinate system is a coordinate system in 2 dimensional space.  Each coordinate is composed of an offset from the origin of each dimension										
GENEPIO:0001866	STATO:0000010				3D coordinate system											
STATO:0000009	STATO:0000010				cartesian coordinate system	A Cartesian coordinate system is a coordinate system that specifies each point uniquely in a plane by a pair of numerical coordinates, which are the signed distances from the point to two fixed perpendicular directed lines, measured in the same unit of length.										
STATO:0000197	STATO:0000010				genomic coordinate system	a genomic coordinate system is a coordinate system to describe position of sequence on a genomic scaffold (assembly of chromosome, contig....)										
GENEPIO:0001867	STATO:0000010				radial coordinate system											
STATO:0000014	STATO:0000010				spherical coordinate system	In mathematics, a spherical coordinate system is a coordinate system for three-dimensional space where the position of a point is specified by three numbers: the radial distance of that point from a fixed origin, its polar angle measured from a fixed zenith direction, and the azimuth angle of its orthogonal projection on a reference plane that passes through the origin and is orthogonal to the zenith, measured from a fixed reference direction on that plane.										
APOLLO_SV:00000498	STATO:0000047				count of cases in an epidemic	A count of disease cases in an infected population that meet the case definition criteria within a particular epidemic interval.										
APOLLO_SV:00000098	STATO:0000047				count of contagious population	The count of individuals in a contagious population (empirical or virtual).										
APOLLO_SV:00000099	STATO:0000047				count of resistant population	The count of individuals in a resistant population (empirical or virtual).										
APOLLO_SV:00000020	STATO:0000047				count of simulated contagious population											
APOLLO_SV:00000019	STATO:0000047				count of simulated exposed population											
APOLLO_SV:00000022	STATO:0000047				count of simulated population	The count of (simulated organisms) in a simulated population.										
APOLLO_SV:00000021	STATO:0000047				count of simulated resistant population											
GENEPIO:0001442	STATO:0000047				exposure group healthy count	The count of healthy individuals or animals on a certain date/time from a group that was likely exposed to a pathogen										
GENEPIO:0001443	STATO:0000047				exposure group ill count	The count of ill individuals or animals on a certain date/time from a group that was likely exposed to a pathogen										
GENEPIO:0001536	STATO:0000047				exposure group unknown health status count	The count of individuals or animals for which no health status is available on a certain date/time from a group that was likely exposed to a pathogen.										
STATO:0000232	STATO:0000047				number of PCR cycle	number of PCR cycle is a count which enumerates how many iterations of 'annealing, renaturation, amplification,' rounds (or cycles) are performed during a polymerase chain reaction (PCR) or an assay relying on PCR.										
STATO:0000069	STATO:0000047				number of degrees of freedom	The number degree of freedom is a count evaluating the number of values in a calculation that can vary. In statistics, the number of degrees of freedom ν is equal to N-1 in the case of the direct measurement of a quantity estimated by the arithmetic mean of N independent observations.										
APOLLO_SV:00000281	STATO:0000047				number of doses in a treatment course	The count of the number of doses that are part of a treatment course.										
STATO:0000064	STATO:0000047				sequence read count	sequence read count is a data item determining how many sequence reads generated by a DNA sequencing assay for a given stretch of DNA can counted										
GENEPIO:0001879	STATO:0000047				significant digits	Wikipedia: "The significant figures of a number are digits that carry meaning contributing to its measurement resolution."										
STATO:0000090	STATO:0000087				dichotomous variable	a dichotomous variable  is a categorical variable  which is defined to have only 2 categories or possible values										
STATO:0000210	STATO:0000169				channel1/channel2 fluorescence intensity ratio	is a data item formed by dividing the fluorescence intensity obtained in one channel to that obtained in the other channel, typically the case when considering 2-color microarray data when imaging is done for Cy3 and Cy5 dyes.										
STATO:0000254	STATO:0000184				allele frequency	The allele frequency is a data item which denotes the incidence of a gene variant in a population. It is calculated as a ratio, by dividing the number of copies of a particular allele by the number of copies of all alleles at the genetic place (locus) in a population.										
STATO:0000300	STATO:0000184				dimensionless ratio	A ratio where the numerator and denominator are expressed in the same unit.										
OBI:0000789	STATO:0000184				survival rate	A measurement data that represents the percentage of people or animals in a study or treatment group who are alive for a given period of time after diagnosis or initiation of monitoring.										
STATO:0000071	STATO:0000184				reaction rate	reaction rate is a measurement datum which represents the speed of a chemical reaction turning reactive species into product species of event (i.e the number of such conversions)s occuring over a time interval										
STATO:0000050	STATO:0000184				signal to noise ratio	signal to noise ratio is a measurement datum comparing the amount of meaningful, useful or interesting data (the signal) to the amount of irrelevant or false data (the noise). Depending on the field and domain of application, different variables will be used to determinate a 'signal to noise ratio'. In statistics, the definition of signal to noise ratio is the ratio of the mean of a measurement to its standard deviation. It thus corresponds to the inverse of the coefficient of variation										
STATO:0000134	STATO:0000184				true negative rate	specificity is a measurement datum qualifying a binary classification test and is computed by substracting the false positive rate to the integral numeral 1										
